match_id,inning,over,team1,team2,batting_team,winner,total_runs,player_dismissed,innings_wickets,innings_score,aim,remaining_runs,run_rate,required_run_rate,rr_diff,is_batting_team,target
7897,2,2,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,11,1,1,12,133.0,121.0,6.0,6.722222222222222,-0.7222222222222223,0,0
7897,2,3,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,14,0,1,26,133.0,107.0,8.666666666666666,6.294117647058823,2.3725490196078427,0,0
7897,2,4,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,12,0,1,38,133.0,95.0,9.5,5.9375,3.5625,0,0
7897,2,5,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,9,0,1,47,133.0,86.0,9.4,5.733333333333333,3.666666666666667,0,0
7897,2,6,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,13,0,1,60,133.0,73.0,10.0,5.214285714285714,4.785714285714286,0,0
7897,2,7,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,7,0,1,67,133.0,66.0,9.571428571428571,5.076923076923077,4.4945054945054945,0,0
7897,2,8,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,12,0,1,79,133.0,54.0,9.875,4.5,5.375,0,0
7897,2,9,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,4,0,1,83,133.0,50.0,9.222222222222221,4.545454545454546,4.676767676767676,0,0
7897,2,10,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,10,0,1,93,133.0,40.0,9.3,4.0,5.300000000000001,0,0
7897,2,11,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,7,0,1,100,133.0,33.0,9.090909090909092,3.6666666666666665,5.424242424242426,0,0
7897,2,12,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,8,0,1,108,133.0,25.0,9.0,3.125,5.875,0,0
